dataset,split,fold,method,environment_id,fit_seconds,selected_candidate,common_threshold,anomaly_threshold,primary_gate,coverage_rate,coverage_floor,coverage_gap,gated_coverage_rate,coverage_lift,coverage_lift_floor,coverage_recovery_floor,causal_fragility_score,environment_leakage_score,score_environment_leakage_score,accuracy,precision,recall,f1,auc,alert_budget_inflation
gotham,random,all,intervendb_shift_guard_selector,observed,2549.2193158119917,protocol_core_rf,0.2942,,,,,,,,,,0.0,0.0,0.14782818215982824,0.9999777120195968,0.9999746727722171,0.9999981004134134,0.9999863864555998,0.9999999764360807,1.0000234282345686
gotham,random,all,intervendb_shift_guard_selector,low_sampling,2549.2193158119917,protocol_core_rf,0.2942,,,,,,,,,,0.0,0.0,0.14782818215982824,0.9999777120195968,0.9999746727722171,0.9999981004134134,0.9999863864555998,0.9999999764369852,1.0000234282345686
gotham,random,all,intervendb_shift_guard_selector,congested_link,2549.2193158119917,protocol_core_rf,0.2942,,,,,,,,,,0.0,0.0,0.14782818215982824,0.9999777120195968,0.9999746727722171,0.9999981004134134,0.9999863864555998,0.9999999764360807,1.0000234282345686
gotham,random,all,intervendb_shift_guard_selector,high_background,2549.2193158119917,protocol_core_rf,0.2942,,,,,,,,,,0.0,0.0,0.14782818215982824,0.9999777120195968,0.9999746727722171,0.9999981004134134,0.9999863864555998,0.9999999764360809,1.0000234282345686
gotham,random,all,intervendb_shift_guard_selector,delayed_collector,2549.2193158119917,protocol_core_rf,0.2942,,,,,,,,,,0.0,0.0,0.14782818215982824,0.9999777120195968,0.9999746727722171,0.9999981004134134,0.9999863864555998,0.9999999764369852,1.0000234282345686
gotham,random,all,intervendb_pareto_selector,observed,2549.2193158119917,protocol_core_rf,0.2942,,,,,,,,,,0.0,0.0,0.14782818215982824,0.9999777120195968,0.9999746727722171,0.9999981004134134,0.9999863864555998,0.9999999764360807,1.0000234282345686
gotham,random,all,intervendb_pareto_selector,low_sampling,2549.2193158119917,protocol_core_rf,0.2942,,,,,,,,,,0.0,0.0,0.14782818215982824,0.9999777120195968,0.9999746727722171,0.9999981004134134,0.9999863864555998,0.9999999764369852,1.0000234282345686
gotham,random,all,intervendb_pareto_selector,congested_link,2549.2193158119917,protocol_core_rf,0.2942,,,,,,,,,,0.0,0.0,0.14782818215982824,0.9999777120195968,0.9999746727722171,0.9999981004134134,0.9999863864555998,0.9999999764360807,1.0000234282345686
gotham,random,all,intervendb_pareto_selector,high_background,2549.2193158119917,protocol_core_rf,0.2942,,,,,,,,,,0.0,0.0,0.14782818215982824,0.9999777120195968,0.9999746727722171,0.9999981004134134,0.9999863864555998,0.9999999764360809,1.0000234282345686
gotham,random,all,intervendb_pareto_selector,delayed_collector,2549.2193158119917,protocol_core_rf,0.2942,,,,,,,,,,0.0,0.0,0.14782818215982824,0.9999777120195968,0.9999746727722171,0.9999981004134134,0.9999863864555998,0.9999999764369852,1.0000234282345686
gotham,random,all,intervendb_tail_guard_ensemble,observed,2549.2193158119917,protocol_core_rf+iforest_env_sensitive,0.2942,0.5,,,,,,,,,0.045785946398559985,0.0002644397443962031,0.07116481326383861,0.9795111261079847,0.9755815964715039,1.0,0.9876398911732582,0.9999452116279666,1.025029586061087
